X,Y,Z,E1,E2,mpt,load,contact,real_wire_speed,set_wire_speed
174.48,51.2,276.02,7.31,343.62,2316.8817,1.17705,4.91853,3.4039,3.3594
174.48,51.2,276.02,7.31,343.62,2316.87627,1.17689,4.91896,3.4039,3.3594
174.48,51.2,276.02,7.31,343.62,2316.84501,1.17663,4.91858,3.4039,3.3594
174.48,51.2,276.02,7.31,343.62,2316.80568,1.17655,4.91921,3.4039,3.3594
174.7,50.48,276.02,7.31,343.88,2316.77626,1.17655,4.92013,3.3522,3.3594
174.7,50.48,276.02,7.31,343.88,2316.74634,1.17632,4.92021,3.3522,3.3594
174.7,50.48,276.02,7.31,343.88,2316.72722,1.1767,4.91881,3.3522,3.3594
174.7,50.48,276.02,7.31,343.88,2316.73616,1.17617,4.91869,3.3522,3.3594
174.7,50.48,276.02,7.31,343.88,2316.71643,1.17647,4.91872,3.3522,3.3594
174.7,50.48,276.02,7.31,343.88,2316.70715,1.1762,4.91866,3.3522,3.3594
174.9,49.75,276.02,7.31,344.12,2316.68764,1.17534,4.91916,3.3522,3.3594
174.9,49.75,276.02,7.31,344.12,2316.67036,1.17538,4.91981,3.2797,3.3594
174.9,49.75,276.02,7.31,344.12,2316.65477,1.17497,4.91951,3.2797,3.3594
174.9,49.75,276.02,7.31,344.12,2316.64358,1.17547,4.91988,3.2797,3.3594
174.9,49.75,276.02,7.31,344.12,2316.62277,1.17558,4.9198,3.2797,3.3594
174.9,49.75,276.02,7.31,344.12,2316.59658,1.17569,4.92025,3.2797,3.3594
175.11,49.04,276.02,7.31,344.38,2316.61464,1.17556,4.92012,3.2797,3.3594
175.11,49.04,276.02,7.31,344.38,2316.60137,1.17631,4.91991,3.3159,3.3594
175.11,49.04,276.02,7.31,344.38,2316.59701,1.17608,4.91994,3.3159,3.3594
175.11,49.04,276.02,7.31,344.38,2316.56628,1.17649,4.91998,3.3159,3.3594
175.11,49.04,276.02,7.31,344.38,2316.56467,1.17591,4.92049,3.3159,3.3594
175.11,49.04,276.02,7.31,344.38,2316.56407,1.17579,4.92027,3.3159,3.3594
175.11,49.04,276.02,7.31,344.38,2316.52008,1.1756,4.91977,3.3159,3.3594
175.42,47.89,276.02,7.31,344.75,2316.47868,1.17546,4.92019,3.3159,3.3594
175.42,47.89,276.02,7.31,344.75,2316.44937,1.17543,4.91995,3.3159,3.3594
175.42,47.89,276.02,7.31,344.75,2316.43419,1.17533,4.92037,3.3366,3.3594
175.42,47.89,276.02,7.31,344.75,2316.42274,1.1753,4.92089,3.3366,3.3594
175.42,47.89,276.02,7.31,344.75,2316.40974,1.17507,4.92044,3.3366,3.3594
175.42,47.89,276.02,7.31,344.75,2316.39121,1.17555,4.92062,3.3366,3.3594
175.42,47.89,276.02,7.31,344.75,2316.37491,1.17566,4.91968,3.3366,3.3594
175.62,47.16,276.02,7.31,344.94,2316.35967,1.17594,4.91955,3.3366,3.3594
175.62,47.16,276.02,7.31,344.94,2316.31721,1.17567,4.91987,3.3366,3.3594
175.62,47.16,276.02,7.31,344.94,2316.31524,1.17544,4.91968,3.3289,3.3594
175.62,47.16,276.02,7.31,344.94,2316.31341,1.17634,4.91926,3.3289,3.3594
175.62,47.16,276.02,7.31,344.94,2316.31156,1.1764,4.91937,3.3289,3.3594
175.62,47.16,276.02,7.31,344.94,2316.30893,1.1764,4.9199,3.3289,3.3594
175.85,46.29,276.02,7.31,345.25,2316.30647,1.1761,4.92007,3.3289,3.3594
175.85,46.29,276.02,7.31,345.25,2316.30437,1.17632,4.91974,3.3289,3.3594
175.85,46.29,276.02,7.31,345.25,2316.29403,1.17633,4.92013,3.3289,3.3594
175.85,46.29,276.02,7.31,345.25,2316.25212,1.17526,4.92026,3.3289,3.3594
175.85,46.29,276.02,7.31,345.25,2316.25624,1.17548,4.92001,3.3029,3.3594
175.85,46.29,276.02,7.31,345.25,2316.24834,1.17555,4.91969,3.3029,3.3594
176.04,45.58,276.02,7.31,345.5,2316.23345,1.17532,4.91942,3.3029,3.3594
176.04,45.58,276.02,7.31,345.5,2316.16431,1.17561,4.91976,3.3029,3.3594
176.04,45.58,276.02,7.31,345.5,2316.04469,1.17629,4.92017,3.3029,3.3594
176.04,45.58,276.02,7.31,345.5,2316.061,1.17641,4.92017,3.3029,3.3594
176.04,45.58,276.02,7.31,345.5,2316.07604,1.17615,4.9196,3.3133,3.3594
176.04,45.58,276.02,7.31,345.5,2316.10165,1.17564,4.91983,3.3133,3.3594
176.24,44.78,276.02,7.31,345.75,2316.09126,1.17502,4.92,3.3133,3.3594
176.24,44.78,276.02,7.31,345.75,2316.0873,1.17516,4.92011,3.3133,3.3594
176.24,44.78,276.02,7.31,345.75,2316.07518,1.1753,4.91998,3.3133,3.3594
176.24,44.78,276.02,7.31,345.75,2316.07173,1.1751,4.91989,3.3133,3.3594
176.24,44.78,276.02,7.31,345.75,2316.04759,1.17525,4.92003,3.3211,3.3594
176.24,44.78,276.02,7.31,345.75,2316.0466,1.17535,4.92054,3.3211,3.3594
176.42,44.07,276.02,7.31,346,2316.04519,1.17558,4.9205,3.3211,3.3594
176.42,44.07,276.02,7.31,346,2316.04425,1.17597,4.9204,3.3211,3.3594
176.42,44.07,276.02,7.31,346,2316.04238,1.17633,4.91957,3.3211,3.3594
176.42,44.07,276.02,7.31,346,2316.04238,1.17633,4.91957,3.3211,3.3594
176.42,44.07,276.02,7.31,346,2316.02392,1.17551,4.92114,3.3211,3.3594
176.6,43.35,276.02,7.31,346.19,2316.00515,1.17572,4.92147,3.3029,3.3594
176.6,43.35,276.02,7.31,346.19,2316.00854,1.17557,4.92216,3.3029,3.3594
176.6,43.35,276.02,7.31,346.19,2316.01538,1.17596,4.92158,3.3029,3.3594
176.6,43.35,276.02,7.31,346.19,2315.98424,1.1761,4.9219,3.3029,3.3594
176.6,43.35,276.02,7.31,346.19,2315.97621,1.17639,4.92152,3.3029,3.3594
176.6,43.35,276.02,7.31,346.19,2315.98071,1.17624,4.92114,3.3029,3.3594
176.87,42.21,276.02,7.31,346.56,2315.96229,1.17577,4.92106,3.3029,3.3594
176.87,42.21,276.02,7.31,346.56,2315.94336,1.17569,4.92151,3.3029,3.3594
176.87,42.21,276.02,7.31,346.56,2315.95848,1.17534,4.92068,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.95848,1.17534,4.92068,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.9406,1.17552,4.92088,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.90764,1.17541,4.92087,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.9143,1.17553,4.92084,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.89186,1.17612,4.92074,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.88154,1.17579,4.92058,3.3522,3.3594
176.87,42.21,276.02,7.31,346.56,2315.85987,1.17558,4.92034,3.3418,3.3594
177.08,41.34,276.02,7.31,346.88,2315.8475,1.17582,4.92013,3.3418,3.3594
177.08,41.34,276.02,7.31,346.88,2315.84176,1.17569,4.91982,3.3418,3.3594
177.08,41.34,276.02,7.31,346.88,2315.82977,1.17581,4.91942,3.3418,3.3594
177.08,41.34,276.02,7.31,346.88,2315.82408,1.17562,4.91963,3.3418,3.3594
177.08,41.34,276.02,7.31,346.88,2315.81985,1.17587,4.91957,3.3418,3.3594
177.29,40.45,276.02,7.31,347.12,2315.81644,1.17563,4.91974,3.3418,3.3594
177.29,40.45,276.02,7.31,347.12,2315.80692,1.17565,4.9192,3.3496,3.3594
177.29,40.45,276.02,7.31,347.12,2315.80453,1.17553,4.91951,3.3496,3.3594
177.29,40.45,276.02,7.31,347.12,2315.80264,1.17573,4.91995,3.3496,3.3594
177.29,40.45,276.02,7.31,347.12,2315.79788,1.17544,4.91986,3.3496,3.3594
177.29,40.45,276.02,7.31,347.12,2315.76367,1.17563,4.91905,3.3496,3.3594
177.29,40.45,276.02,7.31,347.12,2315.76496,1.17547,4.91894,3.3496,3.3594
177.5,39.5,276.02,7.31,347.44,2315.7426,1.17542,4.91934,3.3496,3.3594
177.5,39.5,276.02,7.31,347.44,2315.74588,1.17538,4.91989,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.75176,1.17553,4.91915,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.75691,1.17575,4.91883,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.76033,1.17625,4.91839,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.76188,1.17582,4.91876,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.74168,1.17502,4.9188,3.3781,3.3594
177.5,39.5,276.02,7.31,347.44,2315.71977,1.17505,4.91895,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.7125,1.17524,4.91899,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.72185,1.17502,4.91935,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.72665,1.17507,4.91911,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.6936,1.17515,4.91943,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.67794,1.17519,4.91916,3.3159,3.3594
177.71,38.57,276.02,7.31,347.75,2315.66319,1.17578,4.91926,3.3159,3.3594
177.89,37.72,276.02,7.31,348,2315.65859,1.17577,4.91843,3.3159,3.3594
177.89,37.72,276.02,7.31,348,2315.64946,1.17542,4.91872,3.2925,3.3594
177.89,37.72,276.02,7.31,348,2315.62358,1.17577,4.91873,3.2925,3.3594
177.89,37.72,276.02,7.31,348,2315.62521,1.17577,4.91857,3.2925,3.3594
177.89,37.72,276.02,7.31,348,2315.61663,1.1757,4.91882,3.2925,3.3594
177.89,37.72,276.02,7.31,348,2315.60796,1.17582,4.91954,3.2925,3.3594
178.05,36.93,276.02,7.31,348.31,2315.59217,1.17573,4.91932,3.2925,3.3594
178.05,36.93,276.02,7.31,348.31,2315.58385,1.17579,4.91988,3.2925,3.3594
178.05,36.93,276.02,7.31,348.31,2315.58385,1.17579,4.91988,3.2719,3.3594
178.05,36.93,276.02,7.31,348.31,2315.56693,1.176,4.92029,3.2719,3.3594
178.05,36.93,276.02,7.31,348.31,2315.56693,1.176,4.92029,3.2719,3.3594
178.05,36.93,276.02,7.31,348.31,2315.55768,1.1757,4.92095,3.2719,3.3594
178.21,36.16,276.02,7.31,348.5,2315.55402,1.17576,4.92036,3.2719,3.3594
178.21,36.16,276.02,7.31,348.5,2315.54853,1.17599,4.92025,3.2719,3.3594
178.21,36.16,276.02,7.31,348.5,2315.54472,1.17541,4.92043,3.2719,3.3594
178.21,36.16,276.02,7.31,348.5,2315.53981,1.17523,4.91982,3.2849,3.3594
178.21,36.16,276.02,7.31,348.5,2315.5367,1.17555,4.9196,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.53531,1.1755,4.91943,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.534,1.17551,4.91986,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.53175,1.17516,4.91921,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.50704,1.17473,4.91955,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.50826,1.17504,4.91905,3.2849,3.3594
178.37,35.39,276.02,7.31,348.75,2315.51163,1.17507,4.91955,3.3366,3.3594
178.37,35.39,276.02,7.31,348.75,2315.51163,1.17507,4.91955,3.3366,3.3594
178.37,35.39,276.02,7.31,348.75,2315.51163,1.17507,4.91955,3.3366,3.3594
178.52,34.63,276.02,7.31,349,2315.51447,1.17591,4.91925,3.3366,3.3594
178.52,34.63,276.02,7.31,349,2315.50088,1.17619,4.91945,3.3366,3.3594
178.52,34.63,276.02,7.31,349,2315.50186,1.17604,4.91937,3.3366,3.3594
178.52,34.63,276.02,7.31,349,2315.50439,1.17633,4.91932,3.3366,3.3594
178.52,34.63,276.02,7.31,349,2315.48684,1.17612,4.91958,3.3522,3.3594
178.52,34.63,276.02,7.31,349,2315.48684,1.17612,4.91958,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.43526,1.17533,4.91961,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.4196,1.17553,4.91944,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.42879,1.17554,4.91975,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.41085,1.17576,4.92022,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.42013,1.17586,4.92077,3.3522,3.3594
178.67,33.85,276.02,7.31,349.25,2315.39152,1.17608,4.92045,3.3937,3.3594
178.67,33.85,276.02,7.31,349.25,2315.3804,1.17627,4.92066,3.3937,3.3594
178.81,33.09,276.02,7.31,349.5,2315.35049,1.17631,4.92076,3.3937,3.3594
178.81,33.09,276.02,7.31,349.5,2315.33877,1.17662,4.92045,3.3937,3.3594
178.81,33.09,276.02,7.31,349.5,2315.33252,1.17665,4.92022,3.3937,3.3594
178.81,33.09,276.02,7.31,349.5,2315.31246,1.17621,4.92118,3.3937,3.3594
178.81,33.09,276.02,7.31,349.5,2315.31023,1.17612,4.92085,3.3937,3.3594
179.02,31.94,276.02,7.31,349.88,2315.29827,1.17578,4.92068,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.2929,1.17575,4.9207,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.2929,1.17575,4.9207,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.28771,1.17573,4.92072,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.28771,1.17573,4.92072,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.2835,1.17564,4.91986,3.3496,3.3594
179.02,31.94,276.02,7.31,349.88,2315.27919,1.17606,4.91948,3.3496,3.3594
179.16,31.13,276.02,7.31,350.12,2315.27677,1.17581,4.91902,3.3003,3.3594
179.16,31.13,276.02,7.31,350.12,2315.2744,1.17545,4.91974,3.3003,3.3594
179.16,31.13,276.02,7.31,350.12,2315.27337,1.17564,4.91944,3.3003,3.3594
179.16,31.13,276.02,7.31,350.12,2315.2405,1.17544,4.91935,3.3003,3.3594
179.16,31.13,276.02,7.31,350.12,2315.2405,1.17544,4.91935,3.3003,3.3594
179.29,30.37,276.02,7.31,350.38,2315.28824,1.17577,4.91982,3.3003,3.3594
179.29,30.37,276.02,7.31,350.38,2315.2866,1.17572,4.91985,3.3003,3.3594
179.29,30.37,276.02,7.31,350.38,2315.27991,1.1757,4.92119,3.3185,3.3594
179.29,30.37,276.02,7.31,350.38,2315.2693,1.17575,4.92111,3.3185,3.3594
179.29,30.37,276.02,7.31,350.38,2315.26862,1.17553,4.91991,3.3185,3.3594
179.29,30.37,276.02,7.31,350.38,2315.26819,1.17549,4.91984,3.3185,3.3594
179.29,30.37,276.02,7.31,350.38,2315.26731,1.17506,4.92017,3.3185,3.3594
179.43,29.55,276.02,7.31,350.62,2315.26671,1.17505,4.91964,3.3185,3.3594
179.43,29.55,276.02,7.31,350.62,2315.22204,1.17523,4.91906,3.3185,3.3594
179.43,29.55,276.02,7.31,350.62,2315.2227,1.17498,4.91869,3.3133,3.3594
179.43,29.55,276.02,7.31,350.62,2315.19934,1.17477,4.91886,3.3133,3.3594
179.43,29.55,276.02,7.31,350.62,2315.20938,1.17478,4.91958,3.3133,3.3594
179.43,29.55,276.02,7.31,350.62,2315.21429,1.17498,4.91929,3.3133,3.3594
179.56,28.76,276.02,7.31,350.88,2315.21917,1.17466,4.91913,3.3133,3.3594
179.56,28.76,276.02,7.31,350.88,2315.18101,1.17477,4.91967,3.3133,3.3594
179.56,28.76,276.02,7.31,350.88,2315.18101,1.17477,4.91967,3.3133,3.3594
179.56,28.76,276.02,7.31,350.88,2315.13326,1.17482,4.91874,3.3029,3.3594
179.56,28.76,276.02,7.31,350.88,2315.11565,1.17519,4.91884,3.3029,3.3594
179.56,28.76,276.02,7.31,350.88,2315.10607,1.17552,4.91945,3.3029,3.3594
179.68,27.96,276.03,7.31,351.12,2315.11164,1.1757,4.91935,3.3029,3.3594
179.68,27.96,276.03,7.31,351.12,2315.09754,1.17595,4.91913,3.3029,3.3594
179.68,27.96,276.03,7.31,351.12,2315.08459,1.17607,4.91864,3.3029,3.3594
179.68,27.96,276.03,7.31,351.12,2315.08142,1.17605,4.91866,3.3237,3.3594
179.68,27.96,276.03,7.31,351.12,2315.07407,1.17601,4.91881,3.3237,3.3594
179.68,27.96,276.03,7.31,351.12,2315.06805,1.17598,4.91883,3.3237,3.3594
179.68,27.96,276.03,7.31,351.12,2315.05664,1.17557,4.91886,3.3237,3.3594
179.8,27.18,276.03,7.31,351.38,2315.04735,1.17542,4.9193,3.3237,3.3594
179.8,27.18,276.03,7.31,351.38,2315.04147,1.17581,4.91943,3.3237,3.3594
179.8,27.18,276.03,7.31,351.38,2315.0361,1.17543,4.91951,3.3237,3.3594
179.8,27.18,276.03,7.31,351.38,2315.02922,1.1754,4.91906,3.3522,3.3594
179.8,27.18,276.03,7.31,351.38,2315.02682,1.17523,4.9188,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.0249,1.17521,4.91881,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.02064,1.17523,4.91944,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.02021,1.17523,4.91954,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.01782,1.17529,4.91945,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.01512,1.17537,4.92027,3.3522,3.3594
179.92,26.4,276.03,7.31,351.62,2315.01433,1.17569,4.91997,3.3366,3.3594
180.03,25.61,276.02,7.31,351.88,2315.01271,1.17574,4.91992,3.3366,3.3594
180.03,25.61,276.02,7.31,351.88,2314.99291,1.17578,4.91946,3.3366,3.3594
180.03,25.61,276.02,7.31,351.88,2314.99626,1.17602,4.91952,3.3366,3.3594
180.03,25.61,276.02,7.31,351.88,2314.99682,1.17616,4.91982,3.3366,3.3594
180.03,25.61,276.02,7.31,351.88,2314.99787,1.17601,4.92055,3.3366,3.3594
180.14,24.82,276.02,7.31,352.12,2314.95247,1.1768,4.91952,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.9355,1.17697,4.91969,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.94237,1.17646,4.91937,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.94765,1.17682,4.91912,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.9413,1.17655,4.91963,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.92839,1.17706,4.91938,3.3418,3.3594
180.14,24.82,276.02,7.31,352.12,2314.93158,1.17729,4.91939,3.3418,3.3594
180.3,23.69,276.02,7.31,352.5,2314.91646,1.17721,4.91925,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.90233,1.17686,4.91912,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.87435,1.17647,4.9191,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.86173,1.17741,4.91909,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.78763,1.17692,4.91942,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.7833,1.17692,4.9191,3.3107,3.3594
180.3,23.69,276.02,7.31,352.5,2314.77203,1.17654,4.91955,3.3107,3.3594
180.39,22.98,276.02,7.31,352.75,2314.77002,1.17639,4.91935,3.3159,3.3594
180.39,22.98,276.02,7.31,352.75,2314.76773,1.17618,4.91944,3.3159,3.3594
180.39,22.98,276.02,7.31,352.75,2314.76592,1.17547,4.91996,3.3159,3.3594
180.39,22.98,276.02,7.31,352.75,2314.76411,1.17536,4.91999,3.3159,3.3594
180.39,22.98,276.02,7.31,352.75,2314.7604,1.17503,4.92055,3.3159,3.3594
180.49,22.16,276.02,7.31,353,2314.76337,1.17515,4.92054,3.3159,3.3594
180.49,22.16,276.02,7.31,353,2314.76202,1.17492,4.92115,3.3315,3.3594
180.49,22.16,276.02,7.31,353,2314.75963,1.17352,4.92082,3.3315,3.3594
180.49,22.16,276.02,7.31,353,2314.75836,1.17399,4.92128,3.3315,3.3594
180.49,22.16,276.02,7.31,353,2314.75727,1.17402,4.92094,3.3315,3.3594
180.49,22.16,276.02,7.31,353,2314.75543,1.17362,4.92071,3.3315,3.3594
180.59,21.36,276.02,7.31,353.25,2314.75322,1.17406,4.92046,3.3315,3.3594
180.59,21.36,276.02,7.31,353.25,2314.80219,1.17353,4.92044,3.3315,3.3594
180.59,21.36,276.02,7.31,353.25,2314.79902,1.1738,4.9205,3.3315,3.3594
180.59,21.36,276.02,7.31,353.25,2314.79387,1.17455,4.91997,3.3548,3.3594
180.59,21.36,276.02,7.31,353.25,2314.78606,1.1746,4.92022,3.3548,3.3594
180.59,21.36,276.02,7.31,353.25,2314.78189,1.17485,4.92036,3.3548,3.3594
180.59,21.36,276.02,7.31,353.25,2314.77307,1.17507,4.92056,3.3548,3.3594
180.73,20.18,276.02,7.31,353.62,2314.77046,1.17532,4.92091,3.3548,3.3594
180.73,20.18,276.02,7.31,353.62,2314.76714,1.17531,4.92043,3.3548,3.3594
180.73,20.18,276.02,7.31,353.62,2314.76515,1.17464,4.92105,3.3548,3.3594
180.73,20.18,276.02,7.31,353.62,2314.76362,1.17478,4.92056,3.3574,3.3594
180.73,20.18,276.02,7.31,353.62,2314.76056,1.1746,4.92076,3.3574,3.3594
180.73,20.18,276.02,7.31,353.62,2314.75815,1.17429,4.92058,3.3574,3.3594
180.73,20.18,276.02,7.31,353.62,2314.75609,1.17429,4.9206,3.3574,3.3594
180.81,19.39,276.02,7.31,353.88,2314.75516,1.1745,4.9207,3.3574,3.3594
180.81,19.39,276.02,7.31,353.88,2314.75338,1.17426,4.92013,3.3574,3.3594
180.81,19.39,276.02,7.31,353.88,2314.75274,1.1744,4.92053,3.3574,3.3594
180.81,19.39,276.02,7.31,353.88,2314.75217,1.17396,4.9215,3.3574,3.3594
180.81,19.39,276.02,7.31,353.88,2314.75128,1.17418,4.92127,3.3055,3.3594
180.81,19.39,276.02,7.31,353.88,2314.7504,1.17434,4.92076,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74987,1.17424,4.92041,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74937,1.17385,4.92087,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74915,1.1743,4.92093,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74876,1.17468,4.92051,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74876,1.17468,4.92051,3.3055,3.3594
180.89,18.61,276.02,7.31,354.12,2314.74842,1.17566,4.91995,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.71422,1.1754,4.91983,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.6992,1.17543,4.91972,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.67591,1.17561,4.92038,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.68235,1.17485,4.92072,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.68922,1.17521,4.92109,3.2849,3.3594
180.98,17.76,276.02,7.31,354.38,2314.69412,1.17492,4.92135,3.2849,3.3594
181.05,17,276.02,7.31,354.62,2314.70242,1.17507,4.92092,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.71076,1.17603,4.92056,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.71843,1.17526,4.92096,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.71926,1.17529,4.92109,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.72146,1.17548,4.92061,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.72605,1.17498,4.92064,3.2823,3.3594
181.05,17,276.02,7.31,354.62,2314.72796,1.17504,4.9206,3.2823,3.3594
181.13,16.18,276.02,7.31,354.88,2314.73093,1.17512,4.92063,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.70372,1.17595,4.91953,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.68515,1.17559,4.91982,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.67377,1.17533,4.92041,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.65493,1.17536,4.92053,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.64652,1.17521,4.92023,3.3289,3.3594
181.13,16.18,276.02,7.31,354.88,2314.64652,1.17521,4.92023,3.3289,3.3594
181.2,15.38,276.02,7.31,355.12,2314.65256,1.17429,4.92077,3.3289,3.3594
181.2,15.38,276.02,7.31,355.12,2314.63415,1.17405,4.92093,3.3418,3.3594
181.2,15.38,276.02,7.31,355.12,2314.63109,1.17422,4.92058,3.3418,3.3594
181.2,15.38,276.02,7.31,355.12,2314.60751,1.17397,4.92097,3.3418,3.3594
181.2,15.38,276.02,7.31,355.12,2314.59642,1.17431,4.92078,3.3418,3.3594
181.26,14.58,276.02,7.31,355.38,2314.60853,1.17405,4.92064,3.3418,3.3594
181.26,14.58,276.02,7.31,355.38,2314.58588,1.17398,4.9212,3.3418,3.3594
181.26,14.58,276.02,7.31,355.38,2314.56168,1.17425,4.9213,3.3885,3.3594
181.26,14.58,276.02,7.31,355.38,2314.5551,1.17408,4.92075,3.3885,3.3594
181.26,14.58,276.02,7.31,355.38,2314.55017,1.17482,4.92052,3.3885,3.3594
181.26,14.58,276.02,7.31,355.38,2314.56785,1.17467,4.92073,3.3885,3.3594
181.26,14.58,276.02,7.31,355.38,2314.58424,1.17475,4.92069,3.3885,3.3594
181.33,13.73,276.02,7.31,355.69,2314.57479,1.17471,4.92078,3.3885,3.3594
181.33,13.73,276.02,7.31,355.69,2314.55128,1.1746,4.92026,3.3885,3.3594
181.33,13.73,276.02,7.31,355.69,2314.56544,1.17472,4.92026,3.3548,3.3594
181.33,13.73,276.02,7.31,355.69,2314.55273,1.17411,4.92017,3.3548,3.3594
181.33,13.73,276.02,7.31,355.69,2314.55273,1.17411,4.92017,3.3548,3.3594
181.39,12.9,276.02,7.31,355.94,2314.54138,1.17433,4.92024,3.3548,3.3594
181.39,12.9,276.02,7.31,355.94,2314.5362,1.1744,4.91974,3.3548,3.3594
181.39,12.9,276.02,7.31,355.94,2314.53146,1.17472,4.91992,3.3548,3.3594
181.39,12.9,276.02,7.31,355.94,2314.52417,1.17459,4.91974,3.3548,3.3594
181.39,12.9,276.02,7.31,355.94,2314.55334,1.17413,4.91998,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.53904,1.17373,4.92014,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.53517,1.17378,4.92025,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.52731,1.17322,4.92047,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.52043,1.17322,4.92041,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.51737,1.17308,4.9204,3.3522,3.3594
181.39,12.9,276.02,7.31,355.94,2314.5104,1.17352,4.91983,3.3315,3.3594
181.39,12.9,276.02,7.31,355.94,2314.50706,1.17319,4.92002,3.3315,3.3594
181.39,12.9,276.02,7.31,355.94,2314.50413,1.17293,4.92016,3.3315,3.3594
181.39,12.9,276.02,7.31,355.94,2314.5026,1.17146,4.92069,3.3315,3.3594
181.53,10.77,276.02,7.31,356.62,2314.50019,1.16738,4.92099,3.3315,3.3594
181.53,10.77,276.02,7.31,356.62,2314.49783,1.16755,4.92014,3.3315,3.3594
181.53,10.77,276.02,7.31,356.62,2314.49717,1.16862,4.92025,3.2797,3.3594
181.53,10.77,276.02,7.31,356.62,2314.49654,1.16842,4.92035,3.2797,3.3594
